SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Label,CLV,Churn_Probability,Revenue_At_Risk
0,72,97.7,6869.7,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,No,7034.400000000001,0.10124711053209595,712.2126743269758
1,30,40.3,1172.95,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,Yes,1209.0,0.6775619360461874,819.1723806798406
1,11,60.25,662.95,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,662.75,0.22521357441361955,149.26029644262636
1,34,56.25,1765.95,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,No,1912.5,0.4939022872261532,944.588124320018
0,54,46.2,2431.95,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,No,2494.8,0.05438174903191577,135.67158748482348
0,3,50.6,155.35,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Yes,151.8,0.7725691057770884,117.27599025696202
0,72,24.9,1859.2,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,1792.8,0.0011085799505692329,1.9874621353805206
0,40,84.85,3303.05,1,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,Yes,3394.0,0.6811839994893627,2311.938494266897
0,2,65.7,134.35,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,Yes,131.4,0.5141297636997124,67.55665095014221
0,54,63.35,3409.1,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,No,3420.9,0.03497605033071033,119.64957057632697
0,14,50.1,709.5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,701.4,0.26774455865134306,187.796033438052
0,1,70.5,70.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Yes,70.5,0.8948081094510215,63.083971716297015
0,10,94.85,953.45,1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,Yes,948.5,0.8454956239146355,801.9525992830318
0,1,50.15,50.15,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,No,50.15,0.4273664958274484,21.432429765746537
0,1,19.75,19.75,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Yes,19.75,0.6238749561832558,12.321530384619303
0,56,64.65,3665.55,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,No,3620.4000000000005,0.08609993994321653,311.71622257042117
0,68,79.6,5515.8,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,No,5412.799999999999,0.020647079575623933,111.75851232693721
0,14,19.5,272.0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,No,273.0,0.13566819527327076,37.037417309602915
0,68,99.55,6668.0,0,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,No,6769.4,0.07201943440802996,487.528359281718
1,55,74.0,4052.4,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,No,4070.0,0.48783248209115476,1985.478202111
0,16,38.9,664.4,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,No,622.4,0.44702550933762353,278.22867701173686
1,9,79.55,718.55,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,No,715.9499999999999,0.7847868539250853,561.8681480676647
0,14,65.45,937.6,1,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Yes,916.3000000000001,0.5459265039650364,500.2324555831629
1,58,98.7,5812.6,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Yes,5724.6,0.6143201709827302,3516.7372508077374
0,53,46.3,2546.85,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,No,2453.8999999999996,0.2619469180724852,642.7915422580713
0,70,99.35,6944.5,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,No,6954.5,0.063285468047041,440.1187875331466
1,14,95.8,1346.3,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,No,1341.2,0.65700565078846,881.1759788374825
0,22,67.5,1544.05,1,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,Yes,1485.0,0.3828576977534903,568.5436811639331
0,10,78.15,765.15,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,No,781.5,0.4442951703193009,347.21667560453363
0,29,26.1,692.55,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,756.9000000000001,0.05600079676491309,42.38700307136272
0,1,69.6,69.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,69.6,0.9502436993604212,66.13696147548531
0,49,84.35,4059.35,1,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,Yes,4133.15,0.4278209710951862,1768.2482466820686
1,68,100.2,6851.65,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Yes,6813.6,0.5810181237561501,3958.8250880249047
0,1,78.05,78.05,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Yes,78.05,0.9516622581844218,74.27723925129412
0,30,40.35,1187.05,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,No,1210.5,0.15898295115887442,192.4488623778175
0,72,79.2,5401.9,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,No,5702.400000000001,0.008963634444942086,51.11422905883776
0,10,20.9,247.0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,No,209.0,0.07597542152275019,15.87886309825479
0,7,73.6,520.0,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Yes,515.1999999999999,0.7297753882205562,375.9802800112305
0,9,74.75,706.6,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,672.75,0.796449078320074,535.8111174398298
0,1,49.9,49.9,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,49.9,0.4335658460530374,21.634935718046563
0,20,68.9,1370.35,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,No,1378.0,0.18026874210799743,248.41032662482044
0,1,20.25,20.25,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,No,20.25,0.7149049196220131,14.476824622345765
0,29,76.0,2215.25,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,No,2204.0,0.5644769060922197,1244.1071010272522
0,1,74.0,74.0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,No,74.0,0.6504072853032568,48.130139112441
0,3,82.3,214.4,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,No,246.89999999999998,0.41306591769445583,101.98597507876113
0,20,89.4,1871.15,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,No,1788.0,0.47455927697531375,848.511987231861
0,64,99.15,6171.2,0,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,No,6345.6,0.1595359363385164,1012.3512376296898
0,1,20.2,20.2,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,Yes,20.2,0.7933734414177509,16.026143516638566
0,6,29.45,161.45,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,176.7,0.2760896277207721,48.78503721826043
0,50,19.8,1013.2,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,No,990.0,0.01139204074295614,11.278120335526578
0,6,59.15,336.7,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,No,354.9,0.26722054078527324,94.83656992469346
0,7,44.75,333.65,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,No,313.25,0.47425583774094515,148.56064117235107
0,72,90.8,6511.8,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,No,6537.599999999999,0.06513982768571819,425.8581374781512
0,8,49.55,393.45,0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,No,396.4,0.27076046768647716,107.32944939091954
0,67,106.7,7009.5,0,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,No,7148.900000000001,0.1458077841505501,1042.3652681138676
1,24,93.55,2264.05,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Yes,2245.2,0.7793345548081776,1749.7619424553202
0,72,94.45,6921.7,0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,No,6800.400000000001,0.03918681822921306,266.4860386859405
0,33,19.45,600.25,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,No,641.85,0.024055500621278657,15.440023073767707
0,2,25.05,56.35,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,50.1,0.8787055680116558,44.02314895738395
0,70,67.95,4664.15,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,No,4756.5,0.022618730767875447,107.58599289739956
0,22,65.25,1441.8,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,No,1435.5,0.12914134101767047,185.38239503086595
0,59,99.45,5623.7,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,No,5867.55,0.2825518596486688,1657.8871640815466
0,36,20.35,695.85,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,No,732.6,0.011894613774224105,8.713994050996579
0,51,19.95,1028.75,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,1017.4499999999999,0.0011369393931297239,1.1567789855398374
0,53,77.4,4155.95,0,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,No,4102.200000000001,0.07597181753039357,311.65158987318057
0,20,19.7,395.6,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,No,394.0,0.06569336831858508,25.88318711752252
0,63,99.7,6330.4,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,No,6281.1,0.08447128139510295,530.5725655707812
0,40,74.8,2971.7,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,No,2992.0,0.4368259597389114,1306.983271538823
0,35,19.15,638.0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,No,670.25,0.02411888605268126,16.165683376809614
0,26,78.95,2034.25,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,No,2052.7000000000003,0.2133032440262455,437.8475690126742
1,27,95.55,2510.2,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,Yes,2579.85,0.8079078782614083,2084.281139732694
0,53,62.85,3419.5,0,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,No,3331.05,0.10013436064344887,333.55256202136036
1,34,71.55,2427.35,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,No,2432.7,0.3956172577212697,962.4181028585327
1,19,94.95,1760.25,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,No,1804.05,0.737126065357748,1329.8122782086452
0,43,86.1,3551.65,0,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,No,3702.2999999999997,0.24526362766664228,908.0395287102097
0,6,19.55,122.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,117.30000000000001,0.15052073810932454,17.65608258022377
0,56,24.8,1424.2,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,No,1388.8,0.02423308995230357,33.6549153257592
0,57,39.3,2111.45,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Yes,2240.1,0.6512601218813014,1458.8877990263034
0,34,84.05,2909.95,0,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,No,2857.7,0.48339650982463167,1381.40220612585
0,10,36.25,374.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,No,362.5,0.18391329303303722,66.66856872447599
0,1,20.25,20.25,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,Yes,20.25,0.7149049196220131,14.476824622345765
0,13,23.9,300.8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,310.7,0.762101464681616,236.78492507657808
0,56,98.6,5581.05,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,No,5521.599999999999,0.45436031689958867,2508.7959257927687
0,55,103.65,5676.65,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,No,5700.75,0.5885114617664782,3354.9567156652506
0,36,92.9,3379.25,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,No,3344.4,0.027005497180260067,90.31718476966176
0,47,19.9,942.95,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,No,935.3,0.026132164128402437,24.4414131092948
0,12,20.1,232.4,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,No,241.20000000000002,0.04629510434148089,11.166379167165191
0,1,85.45,85.45,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,Yes,85.45,0.9250019281985644,79.04141476456734
1,24,80.5,2088.45,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,No,1932.0,0.7647951490277007,1477.5842279215178
0,63,99.9,6137.0,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,Yes,6293.700000000001,0.3375506076716166,2124.4422595028536
1,35,39.85,1434.6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,No,1394.75,0.5843465057386485,815.01728887898
0,67,60.5,3870.0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,No,4053.5,0.07960074990864702,322.6616397547007
0,25,84.8,2043.45,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Yes,2120.0,0.7893949950305307,1673.517389464725
0,21,103.85,2215.0,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,No,2180.85,0.571717519485022,1246.8301523689101
0,13,67.8,842.25,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,No,881.4,0.18547856241917673,163.48080491626237
0,35,75.2,2576.2,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,2632.0,0.7264926927407795,1912.1287672937317
1,71,24.85,1901.0,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,1764.3500000000001,0.0,0.0
0,29,19.35,601.6,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,No,561.1500000000001,0.030318820884187633,17.013406339161893
0,71,49.35,3515.25,1,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,Yes,3503.85,0.18760574237357303,657.3423804156438
1,7,89.0,605.45,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,No,623.0,0.7983757043042662,497.38806378155783
1,57,55.0,3094.05,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,No,3135.0,0.39464666258804576,1237.2172872135234
0,65,76.15,4929.55,0,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,No,4949.75,0.042104360094665665,208.40605637857138
0,27,20.3,595.05,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,548.1,0.0017724773964822179,0.9714948610119036
0,6,74.9,469.8,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,449.40000000000003,0.8418231167237893,378.31530865567095
1,72,117.35,8436.25,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,No,8449.199999999999,0.04879941772159266,412.31604021328064
0,1,19.75,19.75,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,No,19.75,0.5711137746602026,11.279497049539001
0,11,45.2,492.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,No,497.20000000000005,0.45527863821724796,226.3645389216157
0,39,25.2,987.95,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,982.8,0.0013070267153527187,1.2845458558486518
1,59,89.75,5496.9,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,No,5295.25,0.21768286452739458,1152.6851883886861
0,26,75.0,1908.35,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,No,1950.0,0.11931516642293868,232.66457452473043
1,2,49.95,107.1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,No,99.9,0.6490703790823044,64.84213087032221
0,72,65.7,4575.35,0,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,No,4730.400000000001,0.004701585438462094,22.240379758101092
0,65,67.05,4309.55,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,No,4358.25,0.1565521980850085,682.2936173039883
0,72,110.9,7922.75,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,No,7984.8,0.059673336954163325,476.47966091160333
0,6,87.95,522.35,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,No,527.7,0.6394239028321347,337.4239935245175
1,32,19.8,587.7,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,No,633.6,0.00319701061005551,2.0256259225311712
0,50,75.7,3876.2,0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,No,3785.0,0.12003546603220906,454.3342389319113
0,61,62.15,3778.85,0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,No,3791.15,0.0116770382941281,44.26940372878374
0,15,101.25,1457.25,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Yes,1518.75,0.8252432015215503,1253.3381123108545
0,72,115.15,8349.45,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,No,8290.800000000001,0.00874266580826612,72.48369368317276
0,9,18.95,185.6,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,Yes,170.54999999999998,0.4759783874005574,81.17811397116506
0,1,19.5,19.5,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,19.5,0.4627964533226433,9.024530839791545
0,12,86.55,1066.9,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,No,1038.6,0.8591201468007774,892.2821844672874
0,37,28.6,973.55,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Yes,1058.2,0.5401451566919924,571.5816048114664
0,61,20.4,1226.45,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,1244.3999999999999,0.015497558321695182,19.28516157551748
0,18,19.8,342.3,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,No,356.40000000000003,0.050721387412695176,18.077102473884562
0,21,45.65,985.05,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,958.65,0.20672220867677474,198.1742453479901
0,68,56.4,3948.45,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,No,3835.2,0.009731401731891529,37.32187192215039
1,12,73.3,828.05,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,No,879.5999999999999,0.6362059616131307,559.6067638349097
1,2,24.35,41.85,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Yes,48.7,0.8309354217302344,40.46655503826241
0,62,101.35,6164.7,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,No,6283.7,0.4865378674186147,3057.257997498349
1,29,98.65,2862.75,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,Yes,2860.8500000000004,0.6849557954840286,1959.5557875104835
0,1,33.6,33.6,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,No,33.6,0.4130613712937932,13.878862075471453
1,5,79.9,343.95,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Yes,399.5,0.8821501199285439,352.4189729114533
0,1,20.7,20.7,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,No,20.7,0.40705844928417323,8.426109900182386
0,62,104.05,6590.5,0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,No,6451.099999999999,0.21122018896450787,1362.6025610289366
0,36,20.25,717.95,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,729.0,0.004647217587731235,3.38782162145607
1,28,103.3,2890.65,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,Yes,2892.4,0.7622595895678166,2204.759636865953
0,69,73.7,4885.85,0,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,No,5085.3,0.11251707136838965,572.1830630296719
0,11,96.2,1222.05,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,Yes,1058.2,0.7629360544991367,807.3389328709865
0,63,108.75,6871.7,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,No,6851.25,0.3457547476646732,2368.852214937592
0,23,20.15,405.6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,No,463.45,0.038969660295646726,18.060489064017474
0,10,19.75,208.25,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,No,197.5,0.07386193398940971,14.587731962908418
0,71,25.95,1801.9,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,No,1842.45,0.02041186910387172,37.60784823042845
1,45,70.05,3062.45,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,No,3152.25,0.193482898544064,609.9064669355257
0,70,24.05,1764.75,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,1683.5,0.013138748394690695,22.119082922461786
0,22,84.75,1816.75,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,No,1864.5,0.6634473456132658,1236.997575895934
0,52,23.05,1255.1,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,1198.6000000000001,0.013644437272156773,16.35422251440711
0,55,104.15,5743.05,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,Yes,5728.25,0.6735050731208757,3858.0054351046565
